"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"40","두다다쿵: 후후섬의 비밀","2023-02-15","1136395650","0.0020","125978","514","8549","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"41","캐리와 슈퍼콜라","2023-01-18","1024270819","0.0020","111071","474","6707","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"42","올빼미","2022-11-23","1091858574","0.0020","106867","448","7007","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"43","뉴 노멀","2023-11-08","987958873","0.0020","103037","546","10934","한국","한국","(주)바이포엠스튜디오"
"44","화사한 그녀","2023-10-11","888872900","0.0020","96146","414","12805","한국","한국","(주)제이앤씨미디어그룹,(주)스튜디오 산타클로스엔터테인먼트"
"45","방탄소년단: 옛 투 컴 인 시네마","2023-02-01","2035659000","0.0030","92539","120","6188","한국","한국","씨제이포디플렉스 주식회사,씨제이 씨지브이(CJ CGV)(주)"
"46","아이유 콘서트 : 더 골든 아워","2023-09-13","2050388000","0.0030","87628","63","2915","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"47","악마들","2023-07-05","814798273","0.0010","81521","613","10220","한국","한국","TCO(주)더콘텐츠온"
"48","신비아파트 극장판 차원도깨비와 7개의 세계","2022-12-14","712409245","0.0010","75605","491","4359","한국","한국","(주)씨제이이엔엠"
"49","젠틀맨","2022-12-28","696066848","0.0010","72160","715","6779","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"50","바람 따라 만나리 : 김호중의 계절","2023-10-18","1259322000","0.0020","56054","78","2768","한국","한국","씨제이포디플렉스 주식회사,씨지브이 아이스콘"
"51","더 와일드: 야수들의 전쟁","2023-11-15","384063300","0.0010","44540","239","5458","한국","한국","TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹,(주)아센디오"
"52","2022 영탁 단독 콘서트 ""탁쇼""","2023-06-28","1017054000","0.0020","42384","72","1578","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"53","도티와 영원의 탑","2023-12-27","388161976","0.0010","41696","370","2021","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"54","롱디","2023-05-10","308893500","0.0010","36777","262","4957","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"55","극장판 우당탕탕 은하안전단: 진정한 용기!","2023-11-30","256074430","0.0","33858","261","2471","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"56","아버지의 마음","2023-07-20","330119906","0.0010","33407","85","999","한국","한국","(주)드림팩트엔터테인먼트,파이오니아21"
"57","비투비 타임 : 비투게더 더 무비","2023-11-15","628174500","0.0010","31412","32","616","한국","한국","(주)케이티알파"
"58","괴담만찬","2023-10-18","220853620","0.0","27389","162","3697","한국","한국","TCO(주)더콘텐츠온,(주)블루라벨픽쳐스,(주)대교 미디어콘텐츠사업본부"
"59","마이 샤이니 월드","2023-11-03","583138000","0.0010","26402","118","2377","한국","한국","메가박스중앙(주)"
"60","사채소년","2023-11-22","193789300","0.0","26148","211","3257","한국","한국","영화사빅"
"61","엔시티 네이션 : 투 더 월드 인 시네마","2023-12-06","553420000","0.0010","25030","87","2082","한국","한국","씨제이포디플렉스 주식회사"
"62","극장판 뽀로로와 친구들: 바이러스를 없애줘!","2022-12-01","212616600","0.0","23561","115","1312","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"63","빈틈없는 사이","2023-07-05","203095710","0.0","22198","291","3043","한국","한국","(주)갤리온엔터테인먼트,영화로운 형제"
"64","스트리머","2023-05-10","198703100","0.0","22111","181","2720","한국","한국","TCO(주)더콘텐츠온,(주)블루라벨픽쳐스"
"65","치치핑핑의 쿵쿵따 탐험대","2023-04-10","128173300","0.0","21220","28","495","한국","한국","(주)에픽캔"
"66","탄생","2022-11-30","161031375","0.0","20239","53","819","한국","한국","씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트"
"67","오픈 더 도어","2023-10-25","160931400","0.0","19202","213","3597","한국","한국","(주)콘텐츠판다,(주)비에이엔터테인먼트"
"68","나는 여기에 있다","2023-04-12","143076700","0.0","18504","122","1280","한국","한국","와이드 릴리즈(주)"
"69","우리 사랑이 향기로 남을 때","2023-02-08","115424800","0.0","12364","173","2732","한국","한국","주식회사 콘텐츠존,(주)다자인소프트"
"70","헤어질 결심","2022-06-29","98564589","0.0","10193","34","1050","한국","한국","(주)씨제이이엔엠"
"71","뮤지컬 공연실황, 알쏭달쏭 캐치! 티니핑","2023-05-03","117266600","0.0","9982","64","552","한국","한국","씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘"
"72","뿌까의 짜장면파티","2022-07-04","54176000","0.0","8984","11","218","한국","한국","(주)에픽캔"
"73","엘 카미노","2023-03-29","90188000","0.0","8528","34","823","한국","한국","씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘"
"74","아머드 사우루스: 기계공룡제국의 침략","2023-04-20","76296435","0.0","8252","236","1042","한국","한국","트윈플러스파트너스(주)"
"75","링팝 : 더 퍼스트 브이알콘서트 에스파","","222022205","0.0","7984","2","609","한국","한국","(주)어메이즈브이알코리아"
"76","강다니엘: 마이 퍼레이드","2023-08-30","158654500","0.0","7933","26","287","한국","한국","씨제이 씨지브이(CJ CGV)(주),(주)위즈온센"
"77","뮤지컬 레드북","2023-01-25","141349500","0.0","7296","35","403","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"78","웃는남자 감독판","2019-11-29","145395500","0.0","7270","8","79","한국","한국","(주)디지컴코리아엠앤엠"
"79","비의도적 연애담 스페셜","2023-06-14","107713000","0.0","7181","23","289","한국","한국","주식회사 넘버쓰리픽쳐스"
"80","비밀","2023-12-13","68269305","0.0","6721","126","876","한국","한국","(주)영화특별시에스엠씨"
"81","로보카폴리 안전교실 교통편","2022-09-19","37881000","0.0","6304","9","140","한국","한국","(주)로이비쥬얼"
"82","서태지 25주년 라이브 타임: 트래블러","2023-09-06","118467500","0.0","5924","44","489","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"83","안녕하세요","2022-05-25","55041000","0.0","5792","4","56","한국","한국","(주)디스테이션"
"84","뽀로로 극장판 보물섬 대모험","2019-04-25","26044000","0.0","4976","22","281","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"85","마리앙투아네트","2023-01-02","96237000","0.0","4812","8","77","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"86","살수","2023-02-22","42416765","0.0","4600","188","1303","한국","한국","TCO(주)더콘텐츠온,와이드 릴리즈(주),(주)제이앤씨미디어그룹"
"87","슈가: 로드 투 디데이","2023-06-16","94042500","0.0","4563","80","806","한국","한국","롯데컬처웍스(주)롯시플,(주)영화사 그램"
"88","위너 2022 콘서트 더 서클 더 무비","2023-01-25","91370200","0.0","4166","31","255","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"89","제이홉 인 더 박스","2023-06-16","85413500","0.0","4162","80","793","한국","한국","롯데컬처웍스(주)롯시플,(주)영화사 그램"
"90","광대: 소리꾼","2022-02-24","28940000","0.0","4106","2","28","한국","한국","트윈플러스파트너스(주)"
"91","거신: 바람의 아이","2023-05-18","32844077","0.0","4046","77","442","한국","한국","트윈플러스파트너스(주)"
"92","언더 유어 베드","2023-12-13","31340878","0.0","3742","54","328","한국","한국","(주)트리플픽쳐스"
"93","뽀로로 극장판 드래곤캐슬 대모험","2022-07-28","23536700","0.0","3426","31","103","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"94","비욘드 라이브 더 무비 - 태민 : 엔.지.디.에이","2023-11-29","55026000","0.0","3335","30","216","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"95","쏜애플 불구경 2022 라이브 콘서트 필름","2023-03-08","58910900","0.0","2957","10","130","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"96","장수상회","2015-04-09","17990000","0.0","2900","4","29","한국","한국","(주)씨제이이엔엠"
"97","시맨틱 에러: 더 무비","2022-08-31","36447700","0.0","2890","5","42","한국","한국","주식회사 왓챠"
"98","극장판 헬로카봇: 수상한 마술단의 비밀","2022-09-28","19950000","0.0","2856","30","91","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"99","부활 그 소망","2024-03-07","29641000","0.0","2836","8","27","한국","한국","파이오니아21"
"100","마마무: 마이콘 더 무비","2023-06-21","48225500","0.0","2412","21","256","한국","한국","(주)위즈온센"
"101","수운잡방","2023-12-02","26224300","0.0","2300","11","39","한국","한국","와이드 릴리즈(주)"
"102","박하경 여행기","2023-06-07","22021800","0.0","2225","34","455","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"103","10일간의 애인","2023-01-12","21160996","0.0","2118","50","115","한국","한국","(주)그노스"
"104","강남좀비","2023-01-05","21235695","0.0","2098","51","336","한국","한국","와이드 릴리즈(주),(주)제이앤씨미디어그룹"
"105","만해 한용운 님의침묵","2023-06-29","21566949","0.0","1799","10","62","한국","한국","시네마 뉴원"
"106","티빙 오리지널 운수 오진 날","2023-11-17","20822500","0.0","1797","9","24","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"107","극장판 엄마 까투리: 도시로 간 까투리 가족","2022-09-08","11905900","0.0","1731","28","141","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"108","곤지암","2018-03-28","13516300","0.0","1677","30","289","한국","한국","(주)쇼박스,씨제이포디플렉스 주식회사"
"109","그림자 고백","2023-11-25","16877200","0.0","1653","7","30","한국","한국","와이드 릴리즈(주)"
"110","백지영 콘서트 인 시네마","2023-11-10","14346450","0.0","1558","47","443","한국","한국","롯데컬처웍스(주)롯시플,(주)영화사 그램"
"111","아르코 라이브 뮤지컬 호프","2021-03-03","30308000","0.0","1526","9","74","한국","한국","(주)아이디어랩"
"112","살인의 추억","2003-04-25","13556560","0.0","1459","35","306","한국","한국","씨제이엔터테인먼트"
"113","한산: 용의 출현","2022-07-27","11174000","0.0","1406","5","64","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"114","몸값part.1","2023-07-05","13274613","0.0","1357","54","393","한국","한국","메가박스중앙(주)"
"115","수상한 그녀","2014-01-22","9816000","0.0","1320","2","16","한국","한국","(주)씨제이이엔엠"
"116","EBS친구들 씽씽 댄스파티","2022-09-20","7904000","0.0","1306","4","33","한국","한국","(주)에픽캔"
"117","바람개비","2023-05-10","11959927","0.0","1284","36","216","한국","한국","(주)디스테이션"
"118","외계+인 1부","2022-07-20","11412000","0.0","1268","5","5","한국","한국","(주)씨제이이엔엠"
"119","창극 변강쇠 점 찍고 옹녀","2022-02-03","6416000","0.0","1254","5","41","한국","한국","(주)이놀미디어"
"120","국제시장","2014-12-17","7349000","0.0","1204","4","15","한국","한국","(주)씨제이이엔엠"
"121","창극 춘향","2022-11-03","6035000","0.0","1188","5","40","한국","한국","(주)이놀미디어"
"122","플레이 뮤지컬 핑크퐁과 아기상어의 생일파티 대소동","2023-05-17","14158500","0.0","1178","27","131","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"123","몸값part.2","2023-07-05","10943283","0.0","1147","48","389","한국","한국","메가박스중앙(주)"
"124","엔통이의 동요나라2","","5937000","0.0","1145","8","39","한국","한국","(주)이놀미디어"
"125","뮤지컬 윌리엄과 윌리엄의 윌리엄들","2023-06-28","22543000","0.0","1128","9","59","한국","한국","주식회사 푸른잎커뮤니케이션"
"126","드리핀 스페셜 무비 : 에덴","","10589000","0.0","1059","5","41","한국","한국",""
"127","귀토-토끼의 팔란","2021-11-11","5117000","0.0","1013","5","35","한국","한국","(주)이놀미디어"
"128","인생은 아름다워","2022-09-28","6964000","0.0","971","6","12","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"129","사랑의 불시착: 라이브 인 서울","2023-11-30","17259500","0.0","951","16","84","한국","한국","(주)위즈온센,씨제이 씨지브이(CJ CGV)(주)"
"130","보이지 않아","2023-04-19","9032491","0.0","919","29","207","한국","한국","(주)무비다이브"
"131","2022 심규선 단독 콘서트 [밤의 정원: 앙코르]","2023-07-08","21027000","0.0","906","4","7","한국","한국","(주)영화사 그램"
"132","오! 문희","2020-09-02","5862000","0.0","875","2","14","한국","한국","CGV아트하우스"
"133","뮤지컬 배니싱","2023-01-03","17419500","0.0","871","5","43","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"134","나무, 물고기, 달","","4256000","0.0","830","6","28","한국","한국","(주)이놀미디어"
"135","뮤지컬 번지점프를 하다","2023-01-02","16439500","0.0","822","5","43","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"135","런닝맨 : 풀룰루의 역습","2018-12-05","4121500","0.0","822","20","100","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"137","우리 연애 시뮬레이션 (드라마판)","","8126000","0.0","805","2","29","한국","한국",""
"138","ARKO LIVE 뮤지컬 시데레우스","2021-02-11","15579500","0.0","779","5","45","한국","한국","(주)아이디어랩"
"139","캐리 러브콘서트 케이팝","2023-04-20","8381100","0.0","775","27","156","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"140","데시벨","2022-11-16","6463000","0.0","772","5","19","한국","한국","(주)마인드마크"
"141","무빙 포 워드","2023-12-13","10470000","0.0","760","5","34","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"142","설국열차","2013-08-01","6806880","0.0","748","32","248","한국","한국,체코","(주)씨제이이엔엠"
"143","걸스 인 원더랜드 : 벤타엑스 브이알 뮤직시네마 02","2023-11-03","18350000","0.0","734","1","27","한국","한국","벤타브이알"
"144","나비효과","2023-06-22","6551500","0.0","727","29","115","한국","한국","시네마 뉴원"
"145","안나 카레니나","2018-06-29","6907800","0.0","672","13","107","한국","한국","(주)비프로"
"146","극장판 안녕 자두야: 제주도의 비밀","2022-01-27","4453000","0.0","652","7","58","한국","한국","(주)씨제이이엔엠"
"147","감쪽같은 그녀","2019-12-04","3368000","0.0","642","2","6","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"148","엑시트","2019-07-31","4396000","0.0","628","1","5","한국","한국","(주)씨제이이엔엠"
"149","너의 시선이 머무는 곳에","2023-09-06","8877000","0.0","592","14","125","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"150","표류도","1960-12-17","1190000","0.0","584","1","26","한국","한국",""
"151","보이스","2021-09-15","3948000","0.0","564","2","2","한국","한국","(주)씨제이이엔엠"
"152","신세계","2013-02-21","5770900","0.0","559","20","123","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"153","삼진그룹 영어토익반","2020-10-21","4531000","0.0","545","3","6","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"154","봉오동 전투","2019-08-07","4810500","0.0","539","3","23","한국","한국","(주)쇼박스"
"154","제시는 그때 스무살이었다","2023-12-14","5753000","0.0","539","2","6","한국","한국","시네마 뉴원"
"156","뮤지컬 더 데빌 2021","2023-05-11","10268500","0.0","526","10","40","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"157","장화, 홍련","2003-06-13","4163000","0.0","510","1","29","한국","한국","영화사청어람(주)"
"158","미끼","2023-12-14","4794445","0.0","507","25","146","한국","한국","와이드 릴리즈(주),(주)제이앤씨미디어그룹"
"159","뮤지컬 더 데빌 2018","2023-05-10","9894500","0.0","504","10","38","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"159","2021 스웨그 에이지 : 외쳐, 조선!","2021-05-13","10079500","0.0","504","5","40","한국","한국","(주)위즈온센"
"161","언더독","2019-01-16","3212499","0.0","487","7","24","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"162","4: 클린 아일랜드","","2430000","0.0","486","1","22","한국","한국",""
"163","신비아파트 극장판 하늘도깨비 대 요르문간드","2019-12-19","3269500","0.0","470","8","43","한국","한국","(주)씨제이이엔엠"
"164","여사장","","920000","0.0","455","1","12","한국","한국",""
"165","압꾸정","2022-11-30","4421000","0.0","442","2","2","한국","한국","(주)쇼박스"
"166","부활","2020-07-09","3158000","0.0","434","1","3","한국","한국","(주)중헌홀딩스"
"167","인천상륙작전","2016-07-27","4230000","0.0","423","1","3","한국","한국","(주)씨제이이엔엠"
"168","밥만 잘 사주는 이상한 이사님 극장판","2023-04-12","5968000","0.0","398","18","108","한국","한국","헤븐리 주식회사"
"169","뮤지컬","2022-11-02","7659000","0.0","383","5","42","한국","한국","주식회사 홍컴퍼니"
"170","명량","2014-07-30","3421500","0.0","380","1","3","한국","한국","(주)씨제이이엔엠"
"171","정직한 후보","2020-02-12","3705000","0.0","373","2","5","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"171","연평해전","2015-06-24","2640000","0.0","373","1","6","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"173","아이 캔 스피크","2017-09-21","1931000","0.0","365","2","19","한국","한국","(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
"174","몬테크리스토","2019-11-14","4218200","0.0","362","12","92","한국","한국","(주)비프로"
"175","어쩌다 활동가","","2526000","0.0","358","1","5","한국","한국","(주)시네마달"
"176","SIFF2023-단편경쟁1","","2792000","0.0","349","1","3","한국","한국",""
"177","SIFF2023-단편경쟁6","","2584000","0.0","323","1","3","한국","한국",""
"178","써니","2011-05-04","3150000","0.0","315","1","1","한국","한국","(주)씨제이이엔엠"
"179","왕자 호동","","626000","0.0","313","1","15","한국","한국",""
"180","손","2023-06-21","2984055","0.0","305","10","77","한국","한국","(주)이놀미디어"
"181","마당을 나온 암탉","2011-07-28","2211897","0.0","297","7","38","한국","한국","메가박스중앙(주),롯데쇼핑㈜롯데엔터테인먼트"
"182","모가디슈","2021-07-28","2310000","0.0","294","2","3","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"183","SIFF2023-선택단편2","","2344000","0.0","293","1","3","한국","한국",""
"184","암살","2015-07-22","2522900","0.0","290","20","109","한국","한국","(주)쇼박스"
"185","지옥화","1958-04-20","727000","0.0","284","1","21","한국","한국",""
"186","신생대의 삶","","2192000","0.0","274","1","2","한국","한국",""
"187","미쓰백","2018-10-11","3508000","0.0","270","1","2","한국","한국","(주)리틀빅픽쳐스"
"188","소리굴다리","","1580000","0.0","265","1","5","한국","한국",""
"189","자유부인","1956-06-09","1084000","0.0","263","1","10","한국","한국",""
"190","뿌리이야기","","2180000","0.0","262","2","5","한국","한국",""
"191","SIFF2023-단편경쟁5","","2016000","0.0","252","1","3","한국","한국",""
"192","SIFF2023-단편경쟁4","","2000000","0.0","250","1","3","한국","한국",""
"193","육사오(6/45)","2022-08-24","1862000","0.0","245","1","4","한국","한국","(주)홈초이스,(주)싸이더스"
"194","레드슈즈","2019-07-25","1629327","0.0","243","7","28","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"195","한산 리덕스","2022-11-16","2450000","0.0","237","1","2","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"195","공조2: 인터내셔날","2022-09-07","2059000","0.0","237","1","3","한국","한국","(주)씨제이이엔엠"
"197","기생충","2019-05-30","496000","0.0","222","1","31","한국","한국","(주)씨제이이엔엠"
"198","레슨","","1768000","0.0","221","1","3","한국","한국",""
"198","송가인 더 드라마","2021-02-11","1326000","0.0","221","2","7","한국","한국","(주)영화특별시에스엠씨"
"200","SIFF2023-선택단편3","","1752000","0.0","219","1","3","한국","한국",""
"201","불한당: 나쁜 놈들의 세상","2017-05-17","3052000","0.0","218","1","1","한국","한국","(주)씨제이이엔엠"
"202","건축학개론","2012-03-22","1296000","0.0","216","1","1","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"202","연애소설","2002-09-12","1296000","0.0","216","1","1","한국","한국","코리아픽쳐스(주)"
"204","정직한 후보2","2022-09-28","1621000","0.0","215","2","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"205","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 공연부문","","3210000","0.0","214","1","1","한국","한국",""
"205","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 패션뷰티부문","","3210000","0.0","214","1","1","한국","한국",""
"205","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 요리부문","","3210000","0.0","214","1","1","한국","한국",""
"208","더 데빌","2021-06-23","4105000","0.0","213","10","30","한국","한국","씨지브이 아이스콘"
"209","SIFF2023-페스티벌초이스 단편4","","1688000","0.0","211","1","2","한국","한국",""
"209","시민 여러분, 반갑습니다","","1630000","0.0","211","1","5","한국","한국",""
"211","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 영화부문","","3078000","0.0","210","1","1","한국","한국",""
"211","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 음악부문","","3078000","0.0","210","1","1","한국","한국",""
"211","CJ도너스캠프 청소년 문화동아리 SHOWCASE 패션뷰티부문","","3078000","0.0","210","1","1","한국","한국",""
"211","CJ도너스캠프 청소년 문화동아리 SHOWCASE 요리부문","","3078000","0.0","210","1","1","한국","한국",""
"211","CJ도너스캠프 청소년 문화동아리 SHOWCASE 영화부문","","3078000","0.0","210","1","1","한국","한국",""
"211","2023 CJ도너스캠프 청소년 문화동아리 SHOWCASE- 방송부문","","3078000","0.0","210","1","1","한국","한국",""
"211","제24회 대구단편영화제 개막작","","1050000","0.0","210","1","3","한국","한국",""
"211","CJ도너스캠프 청소년 문화동아리 SHOWCASE 방송부문","","3078000","0.0","210","1","1","한국","한국",""
"219","SIFF2023-로컬시네마3","","1640000","0.0","205","1","2","한국","한국",""
"220","리향","2023-12-28","1827000","0.0","203","1","1","한국","한국","신원필름"
"221","어린 의뢰인","2019-05-22","2000000","0.0","200","1","2","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"221","태극기 휘날리며","2004-02-05","900000","0.0","200","1","4","한국","한국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),(주)다자인소프트,(주)쇼박스"
"221","제4회 충북교육영화제 영화제작캠프 스토리","","1600000","0.0","200","1","1","한국","한국",""
"221","제4회 충북교육영화제 요즘, 우리들Ⅰ","","1600000","0.0","200","1","1","한국","한국",""
"221","제4회 충북교육영화제 요즘, 우리들Ⅱ","","1600000","0.0","200","1","1","한국","한국",""
"221","제4회 충북교육영화제 좌충우돌 성장스토리","","1600000","0.0","200","1","1","한국","한국",""
"221","제4회 충북교육영화제 요즘, 우리들Ⅲ","","1600000","0.0","200","1","1","한국","한국",""
"221","뮤지컬 앨리스","2023-06-21","1997500","0.0","200","6","39","한국","한국","주식회사 푸른잎커뮤니케이션"
"229","인목대비","","512000","0.0","199","1","15","한국","한국",""
"230","구름은 흘러도","","503000","0.0","198","1","15","한국","한국",""
"230","SIFF2023-단편경쟁7","","1584000","0.0","198","1","3","한국","한국",""
